DataId,who_region,iso3,country_name,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,number_of_stations,population,latitude,longitude,who_ms,Air_quality_category
006043,4_Eur,FIN,Finland,Kuopio,2013,13.131,5.271,14.94,95,99,99,"Urban, Urban, Urban",3,100623,62.8900799996954,27.67274,1,Safety
006044,4_Eur,CHE,Switzerland,Reiden,2013,20.5,Tidak diketahui,32.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,47.2387242,7.96109987999999,1,Safety
006045,4_Eur,AUT,Austria,Ebenthal,2013,20.393,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,7698,46.6102777772417,14.3983333333333,1,Safety
006046,3_Sear,IND,India,Sanguem,2013,45.851,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,6444,15.38388889,74.2511111099999,1,Safety
006047,3_Sear,IND,India,Una,2013,96.391,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,58528,31.79,76.4522222199999,1,Safety
006048,4_Eur,ITA,Italy,Ferentino,2013,34.254,Tidak diketahui,39.897,95,Tidak diketahui,95,Urban,1,20966,41.741426,12.5798986666666,1,Safety
006049,4_Eur,DEU,Germany,Eberswalde,2013,21.846,15.49,26.602,99,99,99,Urban,1,39166,52.8324835,13.8222054999999,1,Safety
006050,4_Eur,CHE,Switzerland,Chur,2013,16.0,Tidak diketahui,26.25,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,46.85335525,9.51959703999999,1,Safety
006051,2_Amr,CAN,Canada,Saint Jean Sur Richelieu,2013,Tidak diketahui,7.0,Tidak diketahui,Tidak diketahui,87,Tidak diketahui,Somewhere,1,Tidak diketahui,45.2941665649413,-73.3486785888672,1,Safety
006052,4_Eur,FRA,France,Sangatte,2013,Tidak diketahui,Tidak diketahui,14.356,Tidak diketahui,Tidak diketahui,89,Suburban,1,Tidak diketahui,50.9499,1.7692,1,Safety
006053,4_Eur,ESP,Spain,Alcoi,2013,12.42,Tidak diketahui,10.915,Tidak diketahui,Tidak diketahui,81,Somewhere,1,60716,38.7063888799999,-0.46694444,1,Safety
006054,3_Sear,IND,India,Sangareddy,2013,66.311,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,83858,18.04277778,78.1397222199999,1,Safety
006055,4_Eur,DEU,Germany,Ludwigshafen Am Rhein,2013,23.101,15.294,36.723,100,100,95,"Urban, Urban, Urban",3,163085,49.478737125,8.432207,1,Safety
006056,4_Eur,FRA,France,Reims,2013,21.804,13.225,28.803,70,63,78,"Urban, Suburban, Urban, Urban, Urban",5,209507,49.25268,4.032,1,Safety
006057,2_Amr,USA,United States of America,Lake Havasu City Kingman AZ,2013,20.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,54495,35.1538879999999,-114.566111,1,Safety
006058,4_Eur,ITA,Italy,Ferno,2013,33.401,Tidak diketahui,28.337,99,Tidak diketahui,100,Urban,1,6786,45.6166799999999,8.75,1,Safety
006059,4_Eur,AUT,Austria,Reichraming,2013,9.413,2.255,5.267,32,7,94,Rural,1,1806,47.8384555497329,14.4411944445,1,Safety
006060,2_Amr,USA,United States of America,Keene NH,2013,Tidak diketahui,8.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,22953,42.9305210009409,-72.2723319999999,1,Safety
006061,4_Eur,ITA,Italy,Reggio Nell Emilia,2013,30.894,18.693,30.587,96,94,99,"Urban, Urban",2,171084,44.69525,10.64455,1,Safety
006062,6_Wpr,AUS,Australia,Sydney,2013,17.078,8.087,15.386,98,96,1,Somewhere,1,4925987,-33.9041541333333,150.883273,1,Safety
006063,4_Eur,POL,Poland,Chomiaza Ksieza,2013,27.163,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,33566,52.8229419994832,17.859031,1,Safety
006064,4_Eur,SWE,Sweden,Lund,2013,Tidak diketahui,Tidak diketahui,12.018,Tidak diketahui,Tidak diketahui,93,Urban,1,104465,55.7008159997502,13.2008209999999,1,Safety
006065,4_Eur,NLD,Netherlands (Kingdom of the),Dordrecht,2013,24.059,Tidak diketahui,24.81,Tidak diketahui,Tidak diketahui,97,Somewhere,1,116160,51.8006579994785,4.70821399999999,1,Safety
006066,4_Eur,CZE,Czechia,Chomutov,2013,24.83,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Tidak diketahui,Urban,1,68189,50.4675190989583,13.4126972949015,1,Safety
006067,4_Eur,ESP,Spain,Salamanca,2013,17.106,9.059,21.069,96,92,98,"Urban, Urban, Suburban",3,771822,40.9003166637499,-5.404615275,1,Safety
006068,4_Eur,LTU,Lithuania,Kedainiai,2013,30.438,Tidak diketahui,10.201,97,Tidak diketahui,99,Urban,1,26648,55.2799999995981,23.957784,1,Safety
006069,2_Amr,CAN,Canada,Sydney,2013,Tidak diketahui,6.0,Tidak diketahui,Tidak diketahui,96,Tidak diketahui,Somewhere,1,Tidak diketahui,46.142219543457,-60.1725196838378,1,Safety
006070,3_Sear,BGD,Bangladesh,Sylhet,2013,105.0,59.1,15.4,96,95,1,Somewhere,1,851808,24.889999,91.8700029999999,1,Safety
006071,4_Eur,AUT,Austria,Unterwagram,2013,22.187,17.942,23.752,100,98,95,Suburban,1,Tidak diketahui,48.2115999999999,15.6325,1,Safety
006072,4_Eur,AUT,Austria,Sankt Andra,2013,24.013,Tidak diketahui,Tidak diketahui,99,Tidak diketahui,Tidak diketahui,Suburban,1,750,46.7638944997321,14.8222111,1,Safety
006073,4_Eur,ITA,Italy,Ferrara,2013,28.881,18.775,43.125,95,95,94,"Urban, Urban",2,133299,44.8325,11.6340122857143,1,Safety
006074,4_Eur,SWE,Sweden,Lulea,2013,13.399,Tidak diketahui,14.618,92,Tidak diketahui,80,"Urban, Urban",2,47962,65.582328666532,22.1426759999999,1,Safety
006075,4_Eur,ESP,Spain,Donostia,2013,12.293,Tidak diketahui,30.102,Tidak diketahui,Tidak diketahui,83,Somewhere,1,185512,43.3113925899999,-1.98534814666666,1,Safety
006076,4_Eur,ESP,Spain,Arafo,2013,22.654,7.221,5.747,95,94,95,Suburban,1,Tidak diketahui,28.3371999999999,-16.3996999999999,1,Safety
006077,2_Amr,CAN,Canada,Regina,2013,25.0,Tidak diketahui,Tidak diketahui,93,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,50.450168609619,-104.617218017578,1,Safety
006078,4_Eur,CHE,Switzerland,Kussnacht,2013,7.675,Tidak diketahui,7.604,Tidak diketahui,Tidak diketahui,99,Somewhere,1,10704,47.0673999994645,8.46332999999999,1,Safety
006079,4_Eur,ESP,Spain,Lugo,2013,18.401,6.758,7.693,85,Tidak diketahui,97,Urban,1,94415,42.81631,-7.62781,1,Safety
006080,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Templeton,2013,15.649,Tidak diketahui,5.132,83,Tidak diketahui,98,Rural,1,Tidak diketahui,51.7817999999999,-4.69149999999999,1,Safety
006081,3_Sear,IND,India,Unnao,2013,108.534,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,177658,26.90916667,80.8216666699999,1,Safety
006082,4_Eur,FRA,France,Armentieres,2013,22.603,Tidak diketahui,25.79,96,Tidak diketahui,94,Urban,1,Tidak diketahui,50.6871999999999,2.88,1,Safety
006083,2_Amr,USA,United States of America,Allentown Bethlehem Easton PA NJ,2013,12.3,9.2,20.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,762561,40.7215266666666,-75.2804753333333,1,Safety
006084,4_Eur,POL,Poland,Szarow,2013,Tidak diketahui,Tidak diketahui,21.221,Tidak diketahui,Tidak diketahui,98,Somewhere,1,Tidak diketahui,50.0070139994715,20.258475,1,Safety
006085,4_Eur,DEU,Germany,Sylt,2013,17.869,Tidak diketahui,5.362,Tidak diketahui,Tidak diketahui,91,Somewhere,1,14813,54.924967,8.308208,1,Safety
006086,4_Eur,AUT,Austria,Unterbergern,2013,Tidak diketahui,Tidak diketahui,9.741,Tidak diketahui,Tidak diketahui,94,Rural,1,547,48.3702889997335,15.545816665,1,Safety
006087,4_Eur,ESP,Spain,Lugones,2013,26.269,Tidak diketahui,25.848,95,Tidak diketahui,96,Suburban,1,23822,43.4035999999999,-5.8108,1,Safety
006088,4_Eur,POL,Poland,Kedzierzyn Kozle,2013,38.668,32.882,Tidak diketahui,93,92,Tidak diketahui,Urban,1,64153,50.3496053329818,18.2365833333332,1,Safety
006089,6_Wpr,CHN,China,Chongqing,2013,106.0,70.0,38.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,15872179,29.5780605210199,106.531628714667,1,Safety
006090,4_Eur,DEU,Germany,Rehlingen Siersburg,2013,14.437,Tidak diketahui,10.383,Tidak diketahui,Tidak diketahui,100,Somewhere,1,14629,49.416884,6.552037,1,Safety
006091,4_Eur,PRT,Portugal,Alandroal,2013,19.102,15.496,4.158,100,72,100,Rural,1,Tidak diketahui,38.615,-7.3975,1,Safety
006092,4_Eur,ISR,Israel,Rehovot,2013,52.3,Tidak diketahui,Tidak diketahui,89,Tidak diketahui,Tidak diketahui,Somewhere,1,128900,31.9,34.82,1,Safety
006093,4_Eur,HUN,Hungary,Szazhalombatta,2013,22.619,Tidak diketahui,16.391,95,Tidak diketahui,96,Suburban,1,17830,47.3066779996433,18.920002,1,Safety
006094,4_Eur,DEU,Germany,Ludwigsburg,2013,22.476,Tidak diketahui,45.51,100,Tidak diketahui,96,"Suburban, Urban",2,89085,48.8952132,9.1796828,1,Safety
006095,4_Eur,DEU,Germany,Reinheim,2013,22.861,Tidak diketahui,39.171,100,Tidak diketahui,100,Urban,1,16294,49.8277875,8.8322105,1,Safety
006096,4_Eur,ITA,Italy,Febbio,2013,7.918,Tidak diketahui,4.414,Tidak diketahui,Tidak diketahui,92,Somewhere,1,18552,44.299722,10.4302779999999,1,Safety
006097,3_Sear,IND,India,Araimile,2013,38.044,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,58387,25.85833333,90.3369444399999,1,Safety
006098,6_Wpr,KOR,Republic of Korea,Ulsan,2013,47.702,Tidak diketahui,0.023,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,910330,35.5306647569444,129.306236805555,1,Safety
006099,6_Wpr,CHN,China,Dongguan,2013,65.0,47.5,45.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,7407852,23.0219796498615,113.755935033163,1,Safety
006100,4_Eur,POL,Poland,Szczecin,2013,22.938,15.431,30.735,100,95,98,"Urban, Urban, Suburban",3,401370,53.4237162218799,14.5909048888889,1,Safety
006101,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,York,2013,15.261,12.38,27.229,91,95,98,"Urban, Urban",2,196959,53.9585847139211,-1.08043014285714,1,Safety
006102,2_Amr,USA,United States of America,Cincinnati OH KY IN,2013,25.575,11.05,15.45,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1746265,39.252417375,-84.4682566249999,1,Safety
006103,4_Eur,FRA,France,Remiremont,2013,Tidak diketahui,Tidak diketahui,18.358,Tidak diketahui,Tidak diketahui,97,Urban,1,Tidak diketahui,48.0246,6.58579999999999,1,Safety
006104,2_Amr,USA,United States of America,Fayetteville Springdale Rogers AR MO,2013,Tidak diketahui,9.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,504003,36.1797000452412,-94.1168273808054,1,Safety
006105,4_Eur,ITA,Italy,Lucera,2013,19.376,12.557,10.823,83,80,93,Rural,1,34333,41.54667,15.4408225,1,Safety
006106,4_Eur,ESP,Spain,Lucena Del Puerto,2013,Tidak diketahui,Tidak diketahui,4.207,Tidak diketahui,Tidak diketahui,94,Somewhere,1,3187,37.1040899999999,-6.73407999999999,1,Safety
006107,4_Eur,ITA,Italy,Asiago,2013,Tidak diketahui,Tidak diketahui,4.014,Tidak diketahui,Tidak diketahui,97,Somewhere,1,3683,45.8483329999999,11.569167,1,Safety
006108,4_Eur,ROU,Romania,Timisoara,2013,28.09,12.384,33.159,92,92,89,"Urban, Urban, Urban, Urban",4,306736,45.7543466659817,21.223970755,1,Safety
006109,4_Eur,ESP,Spain,Cirat,2013,Tidak diketahui,Tidak diketahui,7.174,Tidak diketahui,Tidak diketahui,12,Rural,1,Tidak diketahui,40.0542,-0.468299999999999,1,Safety
006110,4_Eur,DEU,Germany,Remscheid,2013,Tidak diketahui,Tidak diketahui,47.671,Tidak diketahui,Tidak diketahui,99,Urban,1,111023,51.1780199999999,7.181975,1,Safety
006111,4_Eur,AUT,Austria,Kematen,2013,20.318,Tidak diketahui,11.351,92,Tidak diketahui,95,Rural,1,2466,48.0451074070516,14.7722851851852,1,Safety
006112,4_Eur,ROU,Romania,Sancraieni,2013,15.846,Tidak diketahui,Tidak diketahui,95,Tidak diketahui,Tidak diketahui,Rural,1,Tidak diketahui,46.3267,25.8112999999999,1,Safety
006113,4_Eur,POL,Poland,Lublin,2013,29.477,21.419,19.631,95,97,92,"Urban, Urban",2,334720,51.2662529996508,22.5604026666666,1,Safety
006114,4_Eur,POL,Poland,Szczecinek,2013,25.782,14.388,16.451,98,100,93,"Urban, Urban, Urban",3,40787,53.70462624968,16.7006768749999,1,Safety
006115,4_Eur,DEU,Germany,Remseck Am Neckar,2013,Tidak diketahui,Tidak diketahui,42.982,Tidak diketahui,Tidak diketahui,100,"Suburban, Suburban",2,23177,48.8791449999999,9.2759,1,Safety
006116,4_Eur,POL,Poland,Lubliniec,2013,32.095,Tidak diketahui,Tidak diketahui,85,Tidak diketahui,Tidak diketahui,Urban,1,24394,50.6583784997369,18.69621,1,Safety
006117,6_Wpr,CHN,China,Kunming,2013,82.0,42.0,40.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,4443186,24.9381968975067,102.778377056122,1,Safety
006118,4_Eur,CHE,Switzerland,Ebikon,2013,22.003,Tidak diketahui,22.898,Tidak diketahui,Tidak diketahui,100,Somewhere,1,11322,47.067702099643,8.30067833666666,1,Safety
006119,4_Eur,FRA,France,Feissons Sur Isere,2013,26.022,Tidak diketahui,Tidak diketahui,95,Tidak diketahui,Tidak diketahui,Rural,1,Tidak diketahui,45.5358,6.47109999999999,1,Safety
006120,4_Eur,ITA,Italy,Citta Di Castello,2013,24.175,18.833,18.057,99,99,93,Urban,1,40064,43.456933,12.2458247499999,1,Safety
006121,2_Amr,USA,United States of America,Fayetteville NC,2013,Tidak diketahui,8.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,346517,35.0414159999999,-78.9531119999999,1,Safety
006122,6_Wpr,CHN,China,Zhoushan,2013,58.0,33.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,647419,29.985294342041,122.207214355469,1,Safety
006123,4_Eur,ITA,Italy,Lucca,2013,29.326,Tidak diketahui,24.55,96,Tidak diketahui,90,Urban,1,87200,43.8501425,10.4975624999999,1,Safety
006124,4_Eur,DEU,Germany,Kempten,2013,16.82,Tidak diketahui,21.499,98,Tidak diketahui,98,Suburban,1,69151,47.7250999999999,10.3066,1,Safety
006125,4_Eur,FRA,France,Saint Jean De Maurienne,2013,16.671,Tidak diketahui,15.664,96,Tidak diketahui,93,Urban,1,Tidak diketahui,45.2747,6.3497,1,Safety
006126,4_Eur,DEU,Germany,Ulm,2013,25.37,14.628,48.591,99,98,99,"Urban, Urban, Urban",3,119544,48.3983488,9.9828473,1,Safety
006127,3_Sear,IND,India,Ulhasnagar,2013,64.485,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,506098,19.37083333,73.2791666699999,1,Safety
006128,4_Eur,ESP,Spain,Ciudad Real,2013,21.015,Tidak diketahui,3.787,87,Tidak diketahui,96,Suburban,1,72132,38.9938999999999,-3.9378,1,Safety
006129,4_Eur,DEU,Germany,Luchow,2013,15.339,10.161,11.929,98,97,96,Rural,1,287,52.957015,11.1670625,1,Safety
006130,4_Eur,ITA,Italy,Cigliano,2013,27.04,19.765,44.295,52,52,59,Rural,1,Tidak diketahui,45.2948,8.0434,1,Safety
006131,1_Afr,ZAF,South Africa,Umkhanyakude,2013,21.369,Tidak diketahui,Tidak diketahui,1,1,Tidak diketahui,Somewhere,1,Tidak diketahui,-28.662944,32.0177699999999,1,Safety
006132,3_Sear,IND,India,Assanora Junction,2013,54.05,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,25653,16.0355555599999,74.5049999999999,1,Safety
006133,4_Eur,CZE,Czechia,Chystovice,2013,19.173,15.306,9.717,93,93,95,Somewhere,1,53,49.5733945815429,15.0802782974547,1,Safety
006134,2_Amr,USA,United States of America,Lakeland Winter Haven FL,2013,13.9,6.6,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,344399,28.0288889999999,-81.972222,1,Safety
006135,4_Eur,ITA,Italy,Ciampino,2013,29.425,Tidak diketahui,34.47,97,Tidak diketahui,95,Urban,1,37235,41.79782,12.60696,1,Safety
006136,4_Eur,DEU,Germany,Kehl,2013,19.95,14.642,25.116,99,100,97,Suburban,1,33551,48.5781835,7.80231275,1,Safety
006137,4_Eur,ROU,Romania,Ludus,2013,Tidak diketahui,Tidak diketahui,14.397,Tidak diketahui,Tidak diketahui,58,Suburban,1,Tidak diketahui,46.4774999999999,24.1014,1,Safety
006138,4_Eur,ITA,Italy,Feltre,2013,25.333,22.499,14.981,Tidak diketahui,Tidak diketahui,95,Somewhere,1,20525,46.030833,11.9058329999999,1,Safety
006139,4_Eur,IRL,Ireland,Sandyford,2013,Tidak diketahui,Tidak diketahui,16.911,Tidak diketahui,Tidak diketahui,94,Suburban,1,Tidak diketahui,53.2747999999999,-6.2224,1,Safety
006140,3_Sear,IND,India,Ludhiana,2013,174.877,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1856849,31.5027777799999,76.43694444,1,Safety
006141,4_Eur,ITA,Italy,Ciconia,2013,22.492,16.75,12.031,17,16,16,Suburban,1,Tidak diketahui,42.7372,12.1366999999999,1,Safety
006142,2_Amr,MEX,Mexico,Tijuana,2013,46.358,Tidak diketahui,Tidak diketahui,80,Tidak diketahui,Tidak diketahui,Somewhere,1,2140398,32.5141532857142,-116.986054285714,1,Safety
006143,3_Sear,IND,India,Lakhimpur,2013,121.295,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,165085,27.35111111,94.2538888899999,1,Safety
006144,4_Eur,DEU,Germany,Luder,2013,14.775,10.706,7.046,Tidak diketahui,Tidak diketahui,93,Somewhere,1,1260,52.800773,10.756733,1,Safety
006145,3_Sear,IND,India,Tilamol,2013,52.97,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,15.38944444,74.11305556,1,Safety
006146,4_Eur,SWE,Sweden,Umea,2013,22.31,Tidak diketahui,34.556,100,Tidak diketahui,100,Urban,1,115749,63.8288726663836,20.2584939999999,1,Safety
006147,3_Sear,IND,India,Alappuzha,2013,47.008,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,240991,10.63361111,76.5744444399999,1,Safety
006148,4_Eur,NOR,Norway,Sandvika,2013,16.606,10.461,35.111,99,99,88,Suburban,1,Tidak diketahui,59.9057,10.4895999999999,1,Safety
006149,4_Eur,DEU,Germany,Rellingen,2013,Tidak diketahui,Tidak diketahui,38.974,Tidak diketahui,Tidak diketahui,100,Urban,1,Tidak diketahui,53.6595999999999,9.80519999999999,1,Safety
006150,4_Eur,DEU,Germany,Kelheim,2013,19.144,Tidak diketahui,25.37,100,Tidak diketahui,100,Urban,1,Tidak diketahui,48.9095,11.8792,1,Safety
006151,4_Eur,POL,Poland,Cieszyn,2013,36.224,Tidak diketahui,17.01,84,Tidak diketahui,94,Urban,1,36248,49.7381239996471,18.6390793333332,1,Safety
006152,4_Eur,POL,Poland,Szczawno Zdroj,2013,34.166,Tidak diketahui,Tidak diketahui,99,Tidak diketahui,Tidak diketahui,Urban,1,5926,50.8041944997372,16.2541055,1,Safety
006153,4_Eur,ESP,Spain,Lalastra,2013,Tidak diketahui,Tidak diketahui,7.935,Tidak diketahui,Tidak diketahui,97,Somewhere,1,23822,42.8752,-3.2317,1,Safety
006154,4_Eur,ESP,Spain,Telde,2013,24.469,9.431,9.995,96,97,98,"Urban, Urban, Urban, Urban",4,130205,28.0184785999999,-15.4138524,1,Safety
006155,4_Eur,NOR,Norway,Tiller,2013,27.714,Tidak diketahui,39.478,Tidak diketahui,Tidak diketahui,95,Somewhere,1,36628,63.34722199957,10.3697219999999,1,Safety
006156,4_Eur,AUT,Austria,Feldkirch,2013,23.149,Tidak diketahui,55.378,99,Tidak diketahui,96,Suburban,1,30943,47.2393299996433,9.59763066666666,1,Safety
006157,4_Eur,DEU,Germany,Zella Mehlis,2013,16.912,14.783,18.003,98,99,100,Urban,1,11139,50.6532337499999,10.6686307499999,1,Safety
006158,4_Eur,POL,Poland,Ciechocinek,2013,21.216,Tidak diketahui,10.279,85,Tidak diketahui,100,Suburban,1,10921,52.8884146663224,18.7809053333333,1,Safety
006159,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Sandy,2013,21.195,13.002,32.131,63,94,99,Urban,1,10883,52.1324113329866,-0.300304,1,Safety
006160,4_Eur,POL,Poland,Ciechanow,2013,27.647,Tidak diketahui,Tidak diketahui,93,Tidak diketahui,Tidak diketahui,Urban,1,45481,52.8784179997417,20.613294,1,Safety
006161,4_Eur,ESP,Spain,Reinosa,2013,11.881,Tidak diketahui,11.84,98,Tidak diketahui,99,Urban,1,9804,43.0119266666666,-4.13557333333333,1,Safety
006163,4_Eur,ITA,Italy,Reggio Emilia,2013,30.894,18.693,30.588,Tidak diketahui,Tidak diketahui,99,Somewhere,1,366694,44.6943885999999,10.6486107999999,1,Safety
006164,4_Eur,PRT,Portugal,Coimbrao,2013,19.848,10.586,5.192,92,91,84,Rural,1,28748,39.9238945,-8.8916835,1,Safety
006165,4_Eur,ESP,Spain,San Roque,2013,20.601,Tidak diketahui,15.592,Tidak diketahui,Tidak diketahui,95,"Rural, Urban, Rural, Suburban, Suburban",5,29491,36.1975281818181,-5.39377818181818,1,Safety
006166,2_Amr,BRA,Brazil,Araraquara,2013,28.0,Tidak diketahui,21.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,220070,-21.782063,-48.185377,1,Safety
006168,4_Eur,FRA,France,Distroff,2013,Tidak diketahui,Tidak diketahui,14.766,Tidak diketahui,Tidak diketahui,39,Rural,1,Tidak diketahui,49.3325,6.2717,1,Safety
006169,2_Amr,BRA,Brazil,Cordeiripolis,2013,33.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,243497,-22.48045,-47.46699,1,Safety
006170,2_Amr,BRA,Brazil,Rio De Janeiro,2013,41.615,14.564,26.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,12902306,-22.9012747083333,-43.3684518612231,1,Safety
006171,4_Eur,FIN,Finland,Lappeenranta,2013,14.833,7.169,10.923,96,90,97,"Suburban, Suburban, Suburban, Urban",4,71814,61.0627124996972,28.2393958333333,1,Safety
006172,4_Eur,ESP,Spain,Cordoba,2013,Tidak diketahui,Tidak diketahui,18.837,Tidak diketahui,Tidak diketahui,89,"Urban, Suburban",2,343719,37.8976625,-4.770955,1,Safety
006173,4_Eur,ITA,Italy,San Martino Spino,2013,Tidak diketahui,20.042,12.31,Tidak diketahui,98,97,Rural,1,Tidak diketahui,44.9277999999999,11.1778999999999,1,Safety
006174,2_Amr,CAN,Canada,Kitchener,2013,Tidak diketahui,8.5,Tidak diketahui,Tidak diketahui,98,Tidak diketahui,Somewhere,1,Tidak diketahui,43.4508037567139,-80.4880142211913,1,Safety
006175,4_Eur,FRA,France,Tulle,2013,13.615,Tidak diketahui,17.459,99,Tidak diketahui,90,"Urban, Urban",2,Tidak diketahui,45.2618,1.76195,1,Safety
006176,2_Amr,USA,United States of America,Toledo OH,2013,Tidak diketahui,9.6,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,509059,41.6323185,-83.5942099999999,1,Safety
006177,4_Eur,ITA,Italy,San Martino In Trignano,2013,23.582,17.727,Tidak diketahui,92,90,Tidak diketahui,Suburban,1,18552,42.743322,12.6663926666666,1,Safety
